{'GOS timestamp': '20240826T12:24:19.279742', 'GTR timestamp': 2150098824, 'Packet counter': 56395, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 4, 'Sensor 1': 1530079, 'Sensor 2': 1540239, 'Sensor 3': 1550032, 'Sensor 4': 1560201, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166320062, 'Packet counter': 7080, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166321062, 'Packet counter': 7081, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166322062, 'Packet counter': 7082, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166323062, 'Packet counter': 7083, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166324062, 'Packet counter': 7084, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166325062, 'Packet counter': 7085, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166326062, 'Packet counter': 7086, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166329062, 'Packet counter': 7089, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540228, 'Sensor 2': 1560189, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166330062, 'Packet counter': 7090, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540229, 'Sensor 2': 1560190, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166331062, 'Packet counter': 7091, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540231, 'Sensor 2': 1560192, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166332062, 'Packet counter': 7092, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540232, 'Sensor 2': 1560192, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166333062, 'Packet counter': 7093, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540233, 'Sensor 2': 1560194, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166334062, 'Packet counter': 7094, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540235, 'Sensor 2': 1560195, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166335062, 'Packet counter': 7095, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540236, 'Sensor 2': 1560197, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166336062, 'Packet counter': 7096, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540238, 'Sensor 2': 1560198, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166339062, 'Packet counter': 7099, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 3, 'Sensor 1': 1530083, 'Sensor 2': 1540240, 'Sensor 3': 1550039, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166340062, 'Packet counter': 7100, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550039, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166341062, 'Packet counter': 7101, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530086, 'Sensor 2': 1550039, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166342062, 'Packet counter': 7102, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530088, 'Sensor 2': 1550040, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166343062, 'Packet counter': 7103, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530090, 'Sensor 2': 1550041, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166344062, 'Packet counter': 7104, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530092, 'Sensor 2': 1550042, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166345062, 'Packet counter': 7105, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530093, 'Sensor 2': 1550043, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166346062, 'Packet counter': 7106, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530094, 'Sensor 2': 1550043, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166349062, 'Packet counter': 7109, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 2, 'Sensor 1': 1530099, 'Sensor 2': 1550044, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166350062, 'Packet counter': 7110, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166351062, 'Packet counter': 7111, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166352062, 'Packet counter': 7112, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166353062, 'Packet counter': 7113, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166354062, 'Packet counter': 7114, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166355062, 'Packet counter': 7115, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166356062, 'Packet counter': 7116, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166359062, 'Packet counter': 7119, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166360062, 'Packet counter': 7120, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166361062, 'Packet counter': 7121, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166362062, 'Packet counter': 7122, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166363062, 'Packet counter': 7123, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166364062, 'Packet counter': 7124, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166365062, 'Packet counter': 7125, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.542947', 'GTR timestamp': 2166366062, 'Packet counter': 7126, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166369062, 'Packet counter': 7129, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166370062, 'Packet counter': 7130, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166371062, 'Packet counter': 7131, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166372062, 'Packet counter': 7132, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166373062, 'Packet counter': 7133, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166374062, 'Packet counter': 7134, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166375062, 'Packet counter': 7135, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166376062, 'Packet counter': 7136, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166379062, 'Packet counter': 7139, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530230, 'Sensor 2': 1550093, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166380062, 'Packet counter': 7140, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530229, 'Sensor 2': 1550093, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166381063, 'Packet counter': 7141, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530226, 'Sensor 2': 1550092, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166382062, 'Packet counter': 7142, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530223, 'Sensor 2': 1550090, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166383063, 'Packet counter': 7143, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530221, 'Sensor 2': 1550090, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166384062, 'Packet counter': 7144, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530218, 'Sensor 2': 1550088, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166385063, 'Packet counter': 7145, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530215, 'Sensor 2': 1550087, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166386063, 'Packet counter': 7146, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530212, 'Sensor 2': 1550086, 'Sensor 3': 1570189, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166389063, 'Packet counter': 7149, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 5, 'Sensor 1': 1530207, 'Sensor 2': 1540322, 'Sensor 3': 1550082, 'Sensor 4': 1560168, 'Sensor 5': 1570189, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166390063, 'Packet counter': 7150, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540323, 'Sensor 2': 1560168, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166391063, 'Packet counter': 7151, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540323, 'Sensor 2': 1560168, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166392063, 'Packet counter': 7152, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540322, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166393063, 'Packet counter': 7153, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540322, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166394063, 'Packet counter': 7154, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540322, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166395063, 'Packet counter': 7155, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540322, 'Sensor 2': 1560166, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166396063, 'Packet counter': 7156, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540322, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166399063, 'Packet counter': 7159, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 2, 'Sensor 1': 1540320, 'Sensor 2': 1560168, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166400063, 'Packet counter': 7160, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166401063, 'Packet counter': 7161, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166402063, 'Packet counter': 7162, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:35.615029', 'GTR timestamp': 2166403063, 'Packet counter': 7163, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
